Latitude,Longitude ,FY Obligation Year,Lender_Name,Borrower_Name,Project Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Date_Loan_Closing, Loan_Amount ,Total_Development_Cost,Loan_to_Cost,Tax_Credit_Indicator,Colonias_Tribal_Indicator,EZ/EC_Indicator,Population_Obligation,Median_Household_Income_Obligation,Project_Size,Project_Type,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Br1 Unit Average Contract Rent,Br2 Unit Average Contract Rent,Br3 Unit Average Contract Rent,Br4 Unit Average Contract Rent,Br5 Unit Average Contract Rent,Construction_Type
37.994232,-102.622002,2010,BONNEVILLE MORTGAGE COMPANY,LAMAR MANOR LLC,LAMAR MANOR,2208 SO MEMORIAL DRIVE, , ,LAMAR,CO,810520000,12/29/10 0:00,"$790,099",1720099,0.46,Y,N,N,8869,29935,33,SENIOR,33,0,0,0,0,495,0,0,0,0,REHAB/REPAIR
42.77939,-96.93915,2002,SECURITY NATIONAL BANK,505 WEST MAIN LTD PTNP,TOWN SQUARE APARTMENTS,505 WEST MAIN, , ,VERMILLION,SD,570690000,1/5/05 0:00,"$426,000",3887949,0.11,Y,N,N,10034,16478,70,SENIOR,70,0,0,0,0,378,0,0,0,0,REHAB/REPAIR
42.77939,-96.93915,2002,SECURITY NATIONAL BANK,505 WEST MAIN LTD PTNP,TOWN SQUARE APARTMENTS,505 WEST MAIN, , ,VERMILLION,SD,570690000,1/5/05 0:00,"$1,390,000",3887949,0.36,Y,N,N,10034,16478,70,SENIOR,70,0,0,0,0,378,0,0,0,0,REHAB/REPAIR
61.603969,-149.118282,2009,CENTENNIAL MORTGAGE INC,"APD HOUSING PARTNERS 18, LP",FOREST APARTMENTS,330 S COBB STREET, , ,PALMER,AK,996450000,10/28/09 0:00,"$1,215,000",4312787,0.28,Y,N,N,4553,92900,32,FAMILY,12,20,0,0,0,646,764,0,0,0,REHAB/REPAIR
36.262707,-85.945915,2015,"GREYSTONE SERVICING CORPORATION, INC.","HALLMARK CREEKWOOD, LLC",CREEKWOOD APTS.,115 BRADFORD PLACE, , ,CARTHAGE,TN,370300000,8/27/15 0:00,"$923,000",2582650,0.36,Y,N,N,2306,56800,32,FAMILY,16,16,0,0,0,435,528,0,0,0,REHAB/REPAIR
35.705574,-85.799545,2015,"GREYSTONE SERVICING CORPORATION, INC.","HALLMARK PARTRIDGE MEADOWS, LLC",PARTRIDGE MEADOWS,460 ORIOLE DRIVE, , ,MCMINNVILLE,TN,371100000,8/27/15 0:00,"$1,248,000",3735934,0.33,Y,N,N,13605,46000,48,FAMILY,12,36,0,0,0,406,426,0,0,0,REHAB/REPAIR
36.229027,-88.086622,2015,"GREYSTONE SERVICING CORPORATION, INC.","HALLMARK RED OAK, LLC",RED OAK APARTMENTS,100 SCHOOL DRIVE, , ,CAMDEN,TN,383200000,8/27/15 0:00,"$1,219,000",3031763,0.4,Y,N,N,3582,42000,39,SENIOR,32,7,0,0,0,443,468,0,0,0,REHAB/REPAIR
34.049896,-81.788765,2013,BELLWETHER ENTERPRISE REAL ESTATE,EDGEFIELD GREENE LIMITED PARTNERSHIP,SALUDA COMMONS,100 BIRATH ST, , ,SALUDA,SC,291380000,2/27/15 0:00,"$460,000",7406610,0.06,Y,N,N,3566,64500,40,SENIOR,16,24,0,0,0,439,519,0,0,0,NEW CONSTRUCTION
34.680914,-82.184079,2009,BONNEVILLE MORTGAGE COMPANY,"FOUNTAIN HILLS II, LLC",FOUNTAIN HILLS II,201 CHAPMAN ROAD, , ,FOUNTAIN INN,SC,296440000,8/15/11 0:00,"$750,000",4095962,0.18,Y,N,N,6017,33933,32,FAMILY,4,12,16,0,0,355,430,515,0,0,NEW CONSTRUCTION
32.411282,-91.188946,2015,BELLWETHER ENTERPRISE REAL ESTATE,"ELM STREET VILLAGE, LTD.",ELM STREET VILLAGE,311 NORTH ELM STREET, , ,TALLULAH,LA,712820000,11/12/15 0:00,"$702,000",6633124,0.11,Y,N,N,7335,37100,34,FAMILY,0,0,34,0,0,0,0,505,0,0,NEW CONSTRUCTION
38.975918,-94.951416,2015,BONNEVILLE MORTGAGE COMPANY,"DESOTO HOUSING II, L.P.",VALLEY SPRINGS SENIOR II,31605 W 83RD CIRCLE, , ,DE SOTO,KS,660180000,6/17/15 0:00,"$1,115,386",4166544,0.27,Y,N,N,5720,69900,28,SENIOR,0,28,0,0,0,0,627,0,0,0,NEW CONSTRUCTION
41.157869,-80.08694,2015,BONNEVILLE MORTGAGE COMPANY,"TISHCO COLLEGE VIEW TOWERS, LP",COLLEGE VIEW APARTMENTS,301 SOUTH BROAD STREET, , ,GROVE CITY,PA,161270000,10/15/15 0:00,"$3,500,000",11425994,0.31,Y,N,N,8322,53400,103,SENIOR,103,0,0,0,0,565,0,0,0,0,REHAB/REPAIR
39.574149,-76.055749,2009,BONNEVILLE MORTGAGE COMPANY,HOMES FOR PERRYVILLE LIMITED PARTNERSHIP,CONCORD APARTMENTS,"152 MILL CREEK RD, BLDG 1600", , ,PERRYVILLE,MD,219030000,12/28/09 0:00,"$1,725,000",11628477,0.15,Y,N,N,3672,50510,118,FAMILY,90,28,0,0,0,578,628,0,0,0,REHAB/REPAIR
38.327663,-90.149101,2009,STERLING BANK,"BELLA PARTNERS, LP",BELLA VISTA FAMILY APARTMENTS,100-101 DEBRA LANE, , ,WATERLOO,IL,622980000,9/16/11 0:00,"$653,137",3207654,0.2,Y,N,N,7614,46938,44,FAMILY,16,28,0,0,0,408,446,0,0,0,REHAB/REPAIR
39.418011,-79.006775,2014,BELLWETHER ENTERPRISE REAL ESTATE,BAYRIDGE GREENE LIMITED PARTNERSHIP,BAYRIDGE GREENE, , , ,KEYSER,WV,267260000,4/29/16 0:00,"$1,515,000",7227085,0.21,Y,N,N,5439,39266,40,,10,20,10,0,0,615,735,845,0,0,NEW CONSTRUCTION
35.108308,-81.214399,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW STONEGATE APARTMENTS LLC,STONEGATE APARTMENTS,700 STONEGATE DRIVE, , ,CLOVER,SC,297100000,12/10/14 0:00,"$1,218,000",2177078,0.56,Y,N,N,5094,68500,44,FAMILY,12,32,0,0,0,550,570,0,0,0,REHAB/REPAIR
33.992435,-81.24707,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW SCARLETT OAKS LLC,SCARLETT OAKS APARTMENTS,200 OLD CHAPIN ROAD, , ,LEXINGTON,SC,290720000,12/10/14 0:00,"$673,000",2132983,0.32,Y,N,N,17870,60400,40,SENIOR,40,0,0,0,0,560,0,0,0,0,REHAB/REPAIR
34.241489,-80.625343,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW RIVERWINDS APARTMENTS LLC,RIVERWINDS APARTMENTS,1324 OLD RIVER ROAD, , ,CAMDEN,SC,290200000,12/10/14 0:00,"$1,198,000",2129839,0.56,Y,N,N,6838,56800,48,FAMILY,16,32,0,0,0,527,601,0,0,0,REHAB/REPAIR
35.025051,-81.807381,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW THREE OAKS APARTMENTS LLC,THREE OAKS APARTMENTS,200 THREE OAKS RD, , ,COWPENS,SC,293300000,12/10/14 0:00,"$1,321,000",2656800,0.5,Y,N,N,2162,56900,52,FAMILY,6,38,8,0,0,545,575,715,0,0,REHAB/REPAIR
34.371408,-81.09836,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW LAURELWOOD APARTMENTS LLC,LAURELWOOD APARTMENTS,16A LAURELWOOD COURT, , ,WINNSBORO,SC,291800000,12/10/14 0:00,"$1,521,000",3256547,0.47,Y,N,N,3550,64500,64,SENIOR,64,0,0,0,0,541,0,0,0,0,REHAB/REPAIR
36.293121,-119.207253,2010,BONNEVILLE MORTGAGE COMPANY,"FARMERSVILLE SENIOR ASSOCIATES, A CA LP",PALOMAR COURT,823-857 SOUTH FARMERSVILLE ROAD, , ,FARMERSVILLE,CA,932230000,7/27/12 0:00,"$300,000",7282742,0.04,Y,N,N,3239,27682,40,SENIOR,32,8,0,0,0,240,291,0,0,0,NEW CONSTRUCTION
32.495388,-95.89621,2014,BELLWETHER ENTERPRISE REAL ESTATE,"CANTON VILLAGE HOMES, LTD.",CANTON VILLAGE HOMES,SOUTHWEST INTERSECTION OF IH-20,AND EDGEWOOD ROAD, ,CANTON,TX,751030000,6/30/16 0:00,"$2,700,000",8745101,0.31,Y,N,N,3581,53700,80,FAMILY,32,32,16,0,0,573,614,756,0,0,NEW CONSTRUCTION
34.207553,-81.529029,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW PINERIDGE APARTMENTS OF SC LLC,PINERIDGE APARTMENTS,125 PINE STREET, , ,PROSPERITY,SC,291270000,12/10/14 0:00,"$350,000",1093141,0.32,Y,N,N,1180,52500,24,FAMILY,8,16,0,0,0,525,600,0,0,0,REHAB/REPAIR
32.47218,-80.977643,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW LOGAN LANE APARTMENTS LLC,LOGAN LANE APARTMENTS,205 S. LOGAN LN, , ,RIDGELAND,SC,299360000,12/10/14 0:00,"$396,000",1653106,0.24,Y,N,N,4036,45800,36,FAMILY,6,26,4,0,0,415,500,534,0,0,REHAB/REPAIR
33.395831,-81.430805,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW COTTONWOOD APARTMENTS OF SC LLC,COTTONWOOD APARTMENTS,61 COTTONWOOD CIRCLE, , ,WILLISTON,SC,298530000,12/10/14 0:00,"$452,000",1182226,0.38,Y,N,N,3139,46000,24,FAMILY,8,16,0,0,0,509,578,0,0,0,REHAB/REPAIR
39.566788,-75.952087,2014,BONNEVILLE MORTGAGE COMPANY,"NORTH EAST APARTMENTS, LLC",NEW EAST CROSSING,1000 MARESCA CIRCLE, , ,NORTH EAST,MD,219010000,1/5/15 0:00,"$2,715,676",14189658,0.19,Y,N,N,3572,66025,72,FAMILY,24,36,12,0,0,487,640,816,0,0,NEW CONSTRUCTION
38.524635,-121.964897,2015,BELLWETHER ENTERPRISE REAL ESTATE,"WINTERS SENIOR APARTMENTS, A CA LP",WINTERS SENIOR CENTER APTS.,400 MORGAN STREET, , ,WINTERS,CA,956940000,1/29/16 0:00,"$665,000",6298182,0.11,Y,N,N,6979,73900,38,SENIOR,37,1,0,0,0,793,781,0,0,0,REHAB/REPAIR
38.965992,-122.632034,2014,BONNEVILLE MORTGAGE COMPANY,"AUTUMN VILLAGE ASSOCIATES, LP",AUTUMN VILLAGE APARTMENTS,14930 BURNS VALLEY ROAD, , ,CLEARLAKE,CA,954228895,6/12/15 0:00,"$975,000",5777168,0.17,Y,N,N,15250,46300,40,SENIOR,40,0,0,0,0,675,0,0,0,0,REHAB/REPAIR
37.37179,-120.726269,2013,BONNEVILLE MORTGAGE COMPANY,"LIVINGSTON PACIFIC ASSOCIATES, A CA LP",LIVINGSTON FAMILY APARTMENTS,1151 NEWCASTLE DRIVE, , ,LIVINGSTON,CA,953340000,5/2/14 0:00,"$1,200,000",12888839,0.09,Y,N,N,13058,46198,49,FAMILY,0,16,25,8,0,0,391,700,924,0,NEW CONSTRUCTION
41.739529,-122.619751,2015,BONNEVILLE MORTGAGE COMPANY,"YREKA JUNIPER TERRACE, LP",JUNIPER TERRACE APARTMENTS,800 JASPER PLACE, , ,YREKA,CA,960970000,6/30/16 0:00,"$2,035,839",7194190,0.28,Y,N,N,7765,49500,55,SENIOR,49,6,0,0,0,186,202,0,0,0,REHAB/REPAIR
36.534451,-86.024933,2015,P/R MORTGAGE & INVESTMENT CORP,"HALLMARK GOLDEN OAKS, LLC",GOLDEN OAKS VILLAGE,101 GOLDEN OAKS DRIVE, , ,LAFAYETTE,TN,370830000,7/23/15 0:00,"$437,345",4251933,0.1,Y,N,N,4474,42700,57,SENIOR,57,0,0,0,0,342,0,0,0,0,REHAB/REPAIR
40.152142,-122.256615,2015,BELLWETHER ENTERPRISE REAL ESTATE,"JACKSON LASSEN COMMUNITY PARTNERS, LP",JACKSON MANOR & LASSEN VIEW,JACKSON MANOR 755 LUTHER STREET,LASSEN VIEW 855 LUTHER STREET, ,RED BLUFF,CA,960800000,6/30/16 0:00,"$2,470,000",10375434,0.24,Y,N,N,14131,48700,89,SENIOR,89,0,0,0,0,615,0,0,0,0,REHAB/REPAIR
34.760505,-83.075557,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW COUNTRY RIDGE APARTMENTS,COUNTRY RIDGE APARTMENTS,100 PINE MANOR CR, , ,WALHALLA,SC,296910000,12/10/14 0:00,"$530,000",1538138,0.34,Y,N,N,4263,47000,32,FAMILY,0,32,0,0,0,0,499,0,0,0,REHAB/REPAIR
34.578064,-79.549494,2014,"GREYSTONE SERVICING CORPORATION, INC.",NEW BRIARWOOD APARTMENTS LLC,BRIARWOOD APARTMENTS,106 BUNDY STREET, , ,CLIO,SC,295253526,12/10/14 0:00,"$309,000",1319175,0.23,Y,N,N,718,33100,24,SENIOR,24,0,0,0,0,530,0,0,0,0,REHAB/REPAIR
48.300396,-122.646525,2012,BONNEVILLE MORTGAGE COMPANY,"APD HOUSING PARTNERS 16, LP",CHELSEA APTS,280 NE IZETT STREET, , ,OAK HARBOR,WA,982770000,9/20/12 0:00,"$1,463,860",3045984,0.48,Y,N,N,22075,54839,40,SENIOR,33,7,0,0,0,710,850,0,0,0,REHAB/REPAIR
37.063521,-120.854282,2012,BONNEVILLE MORTGAGE COMPANY,"WEST I STREET ASSOCIATES, LP",LOS BANOS APARTMENTS,44 W. I STREET, , ,LOS BANOS,CA,936350000,5/15/13 0:00,"$789,064",5868349,0.13,Y,N,N,25869,35532,68,FAMILY,32,32,4,0,0,322,386,446,0,0,REHAB/REPAIR
35.259224,-118.905907,2014,LANCASTER POLLARD MORTGAGE COMPANY,"HALLMARK ASSOCIATES, LP",HALLMARK APARTMENTS,8964 HALL ROAD, , ,LAMONT,CA,932410000,3/13/14 0:00,"$1,550,000",5126833,0.3,Y,Y,N,4421,35670,48,FAMILY,16,32,0,0,0,322,386,0,0,0,REHAB/REPAIR
34.027889,-94.73954,2007,LANCASTER POLLARD MORTGAGE COMPANY,"RURAL HOUSING OF BROKEN BOW, L.P.",GARDEN WALK BROKEN BOW,1200 N. BROADWAY & 100 OAKLAND D, , ,BROKEN BOW,OK,747280000,9/30/11 0:00,"$875,000",7430731,0.12,Y,N,N,4230,37063,96,FAMILY,20,54,20,2,0,390,425,475,425,0,REHAB/REPAIR
36.72855,-120.055519,2011,BONNEVILLE MORTGAGE COMPANY,"WP KEARNEY PALMS SR APTS PHASE III, LP",KEARNEY PALMS SR APT PHASE III,14608 WEST KEARNEY BOULEVARD, , ,KERMAN,CA,936301517,9/6/12 0:00,"$2,165,037",6262041,0.35,Y,N,N,8551,34725,44,SENIOR,0,44,0,0,0,0,528,0,0,0,NEW CONSTRUCTION
38.528198,-121.968506,2010,BONNEVILLE MORTGAGE COMPANY,"WINTERS ALMONDWOOD,L.P. A CA L.P>",ALMONDWOOD APARTMENTS,801 DUTTON STREET, , ,WINTERS,CA,959640000,1/6/12 0:00,"$1,410,000",6522295,0.22,Y,N,N,6125,40769,39,FAMILY,32,7,0,0,0,414,439,0,0,0,NEW CONSTRUCTION
38.529469,-121.970078,2010,BONNEVILLE MORTGAGE COMPANY,"WINTERS PACIFIC ASSOCIATES, A CA LP",ORCHARD VILLAGE APARTMENTS,955 RAILROAD AVE., , ,WINTERS,CA,956940000,5/9/12 0:00,"$2,500,000",22360214,0.11,Y,N,N,6125,55183,74,FAMILY,12,26,32,4,0,329,393,448,489,0,NEW CONSTRUCTION
39.744888,-122.170128,2009,BONNEVILLE MORTGAGE COMPANY,"ORLAND PACIFIC ASSOCIATES, A CA LP",PAIGEWOOD VILLAGE,745 PAIGEWOOD DRIVE, , ,ORLAND,CA,959630000,5/15/12 0:00,"$1,000,000",18772206,0.05,Y,N,N,6281,27973,73,FAMILY,0,24,41,8,0,0,363,363,363,0,NEW CONSTRUCTION
35.055345,-118.177412,2009,BONNEVILLE MORTGAGE COMPANY,"PARK PALACE II INVESTORS, LP",PARK PALACE II APARTMENTS,16193 H STREET, , ,MOJAVE,CA,935010000,2/22/12 0:00,"$688,578",14400365,0.05,Y,N,N,3836,43106,81,FAMILY,0,40,32,9,0,0,316,316,316,0,NEW CONSTRUCTION
33.945847,-116.494797,2004,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",VERBENA HOUSING ASSOCIATES,ARROYO DE PAZ APARTMENTS,66765 TWO BUNCH PALMS TRAIL, , ,DESERT HOT SPRINGS,CA,922400000,3/30/07 0:00,"$1,300,000",11476058,0.11,Y,N,N,16582,25987,60,FAMILY,12,16,20,12,0,442,442,442,442,0,NEW CONSTRUCTION
36.306026,-119.786003,2012,BONNEVILLE MORTGAGE COMPANY,"LEMOORE PACIFIC ASSOCIATES II, A CA LP",CINNAMON VILLAS,335 W CINNAMON DRIVE, , ,LEMOORE,CA,932450000,11/1/13 0:00,"$1,225,000",12833302,0.1,Y,N,N,23360,55559,80,SENIOR,80,0,0,0,0,322,0,0,0,0,NEW CONSTRUCTION
32.288719,-95.990692,2014,BONNEVILLE MORTGAGE COMPANY,"STONELEAF AT EUSTACE, LLC.",STONELEAF AT EUSTACE,320 FM 316, , ,EUSTACE,TX,751240000,1/20/16 0:00,"$1,819,115",7021765,0.26,Y,N,N,991,41242,49,FAMILY,13,24,12,0,0,458,550,749,0,0,NEW CONSTRUCTION
43.458698,-110.806999,2015,BONNEVILLE MORTGAGE COMPANY,CEDAR CREEK II HOUSING LP,CEDAR CREEK II APARTMENTS,2198 CORNER CREEK LANE, , ,JACKSON,WY,830010000,12/31/15 0:00,"$637,419",5075201,0.13,Y,N,N,9577,54234,28,FAMILY,10,18,0,0,0,811,989,0,0,0,REHAB/REPAIR
36.315075,-121.248871,2014,BONNEVILLE MORTGAGE COMPANY,"GREENFIELD SENIOR ASSOCIATES, A CA LP",MAGNOLIA PLACE SENIOR APTS,114 12TH STREET, , ,GREENFIELD,CA,939274737,5/24/16 0:00,"$1,250,000",7292316,0.17,Y,N,N,3991,60143,32,SENIOR,26,6,0,0,0,376,853,0,0,0,NEW CONSTRUCTION
36.289757,-119.797684,2008,BONNEVILLE MORTGAGE COMPANY,LEMOORE PACIFIC ASSOCIATES A CA LP,MONTGOMERY CROSSING APT.,1150 TAMMY LANE, , ,LEMOORE,CA,932450000,4/16/10 0:00,"$1,325,000",15211284,0.09,Y,N,N,19712,40314,57,FAMILY,0,24,25,8,0,0,363,363,363,0,NEW CONSTRUCTION
35.688839,-119.236458,2010,BONNEVILLE MORTGAGE COMPANY,"650 HAIL LN., LP",MCFARLAND FAMILY APARTMENTS,1030 KENDREA ST., , ,MCFARLAND,CA,932500000,3/29/12 0:00,"$1,863,000",13163602,0.14,Y,N,N,9618,35446,80,FAMILY,24,32,24,0,0,301,356,412,0,0,NEW CONSTRUCTION
36.21764,-119.082474,2008,BONNEVILLE MORTGAGE COMPANY,"LINDSAY PACIFIC ASSOCIATES, A CA LP",LINDSAY SENIOR APARTMENTS,187 S. WESTWOOD AVENUE, , ,LINDSAY,CA,932470000,9/24/12 0:00,"$1,000,000",12731163,0.08,Y,N,N,10297,29934,73,SENIOR,58,15,0,0,0,302,302,0,0,0,NEW CONSTRUCTION
36.314159,-121.25843,2012,BONNEVILLE MORTGAGE COMPANY,"GREENFIELD PACIFIC ASSOCIATES, A CA LP",TERRACINA OAKS APARTMENTS,252 13TH ST., , ,GREENFIELD,CA,939270000,9/11/13 0:00,"$700,000",10833497,0.06,Y,N,N,14428,50349,41,,0,16,17,8,0,0,423,852,1003,0,NEW CONSTRUCTION
35.462883,-120.644333,2013,BONNEVILLE MORTGAGE COMPANY,ATASCADERO CALIFORNIA MANOR LP,CALIFORNIA MANOR APARTMENTS,10165 EL CAMINO REAL, , ,ATASCADERO,CA,934220000,6/27/13 0:00,"$353,000",16963270,0.02,Y,N,N,26411,42428,95,SENIOR,87,8,0,0,0,659,749,0,0,0,REHAB/REPAIR
35.462883,-120.644333,2012,BONNEVILLE MORTGAGE COMPANY,ATASCADERO CALIFORNIA MANOR LP,CALIFORNIA MANOR APARTMENTS,10165 EL CAMINO REAL, , ,ATASCADERO,CA,934220000,6/27/13 0:00,"$6,247,000",16963270,0.37,Y,N,N,26411,42428,95,SENIOR,87,8,0,0,0,659,749,0,0,0,REHAB/REPAIR
41.321083,-122.313994,2013,BONNEVILLE MORTGAGE COMPANY,"MT SHASTA ALTA VISTA MANOR, LP",ALTA VISTA MANOR APARTMENTS,625 MARJORIE ST., , ,MOUNT SHASTA,CA,960670000,6/18/13 0:00,"$284,500",5234209,0.05,Y,N,N,3621,29530,44,SENIOR,43,1,0,0,0,273,1,0,0,0,REHAB/REPAIR
41.321083,-122.313994,2012,BONNEVILLE MORTGAGE COMPANY,"MT SHASTA ALTA VISTA MANOR, LP",ALTA VISTA MANOR APARTMENTS,625 MARJORIE ST., , ,MOUNT SHASTA,CA,960670000,6/18/13 0:00,"$610,000",5234209,0.12,Y,N,N,3621,29530,44,SENIOR,43,1,0,0,0,273,1,0,0,0,REHAB/REPAIR
33.796623,-116.969765,2014,BELLWETHER ENTERPRISE REAL ESTATE,"SAN JACINTO VILLAGE APARTMENTS, LP",SAN JACINTO VILLAGE APARTMENTS,700 IDYLLWILD DRIVE, , ,SAN JACINTO,CA,925830000,12/10/15 0:00,"$650,000",5491676,0.12,Y,N,N,44199,60700,38,FAMILY,16,16,6,0,0,642,787,917,0,0,REHAB/REPAIR
36.73378,-120.0737,2013,BONNEVILLE MORTGAGE COMPANY,"WP HACIENDA HEIGHTS APARTMENTS, LP",HACIENDA HEIGHTS APARTMENTS,15880 W. GATEWAY BLVD., , ,KERMAN,CA,936300000,7/29/13 0:00,"$3,500,000",12686289,0.28,Y,N,Y,13544,42807,69,FAMILY,0,32,37,0,0,0,380,380,0,0,NEW CONSTRUCTION
39.004906,-83.812477,2014,LANCASTER POLLARD MORTGAGE COMPANY,"FAIR PARK APARTMENTS, LLC",FAIR PARK APARTMENTS,133 MAPLE AVENUE, , ,SARDINIA,OH,451710000,11/19/15 0:00,"$600,000",5519956,0.11,Y,N,N,968,37076,40,FAMILY,8,24,8,0,0,475,658,715,0,0,REHAB/REPAIR
35.252445,-118.926423,2011,BONNEVILLE MORTGAGE COMPANY,7250 DI GIORGIO RD LP,DI GIORGIO FAMILY APARTMENTS,7000 DI GIORGIO RD, , ,LAMONT,CA,932410000,6/29/11 0:00,"$2,720,000",11901100,0.23,Y,N,N,13296,35466,80,FAMILY,16,32,32,0,0,297,297,297,0,0,REHAB/REPAIR
41.261166,-84.392914,2015,LANCASTER POLLARD MORTGAGE COMPANY,CLINTON CIRCLE LIMITED PARTNERSHIP,CLINTON CIRCLE APARTMENTS,700 KISER ROAD, , ,DEFIANCE,OH,435123272,9/17/15 0:00,"$1,150,000",8670971,0.13,Y,N,N,16838,42367,80,FAMILY,7,60,13,0,0,637,747,815,0,0,REHAB/REPAIR
40.467274,-122.293968,2010,BONNEVILLE MORTGAGE COMPANY,HPD ANDERSON LP,MANZANITA HILLS APARTMENTS,3195 BRIARWOOD DRIVE, , ,ANDERSON,CA,960070000,8/11/10 0:00,"$11,300,000",18990133,0.6,Y,N,N,9022,34335,160,FAMILY,120,40,0,0,0,531,625,0,0,0,REHAB/REPAIR
40.439919,-122.293724,2006,BONNEVILLE MORTGAGE COMPANY,"ANDERSON PACIFIC ASSOCIATES, A CA LP",BLUE OAK COURT APARTMENTS,2300 CA-273, , ,ANDERSON,CA,960070000,2/6/09 0:00,"$2,150,000",11234668,0.19,Y,N,N,9022,24558,56,FAMILY,0,16,32,8,0,0,575,667,740,0,NEW CONSTRUCTION
40.439919,-122.293724,2008,BONNEVILLE MORTGAGE COMPANY,"ANDERSON PACIFIC ASSOCIATES, A CA LP",BLUE OAK COURT APARTMENTS,2300 CA-273, , ,ANDERSON,CA,960070000,2/6/09 0:00,"$150,000",11234668,0.01,Y,N,N,9022,24558,56,FAMILY,0,16,32,8,0,0,575,667,740,0,NEW CONSTRUCTION
37.280937,-121.211502,2012,BONNEVILLE MORTGAGE COMPANY,"751 DRISKELL AVENUE, L.P.",NEWMAN FAMILY APARTMENTS,1118 M. STREET, , ,NEWMAN,CA,953600000,4/10/12 0:00,"$2,000,000",12800379,0.16,Y,N,N,7093,40101,68,FAMILY,28,16,24,0,0,334,402,464,0,0,NEW CONSTRUCTION
39.256851,-122.065331,2009,BONNEVILLE MORTGAGE COMPANY,"COLUSA DEL REY INVESTORS, A CA LP",COLUSA DEL REY FAMILY APTS,195 E. CARSON ST., , ,COLUSA,CA,959320000,3/30/09 0:00,"$3,500,000",16168699,0.22,Y,N,N,5402,35062,81,FAMILY,0,40,32,9,0,0,299,347,380,0,NEW CONSTRUCTION
37.757179,-120.871201,2010,BONNEVILLE MORTGAGE COMPANY,CIC OAKRIDGE LP,OAKRIDGE APARTMENTS,10 WILLOWOOD DRIVE, , ,OAKDALE,CA,953610000,7/22/10 0:00,"$537,378",5592147,0.1,Y,N,N,15503,40101,41,FAMILY,24,17,0,0,0,424,424,0,0,0,REHAB/REPAIR
38.885944,-121.308197,2010,BONNEVILLE MORTGAGE COMPANY,LINCOLN GOLDEN VILLAGE LP,GOLDEN VILLAGE APARTMENTS,1675 1ST STREET, , ,LINCOLN,CA,956480000,3/29/10 0:00,"$3,300,000",7452787,0.44,Y,N,N,11205,57535,49,FAMILY,49,0,0,0,0,900,0,0,0,0,REHAB/REPAIR
40.452248,-122.284836,2009,BONNEVILLE MORTGAGE COMPANY,"ANDERSON REGENCY II ASSOCIATES, A CA LP",SEASONS AT REGENCY PLACE II,2400 SHADY LANE, , ,ANDERSON,CA,960070000,10/22/12 0:00,"$1,400,000",14740659,0.09,Y,N,N,9022,29259,79,SENIOR,63,16,0,0,0,302,302,0,0,0,NEW CONSTRUCTION
36.309057,-119.706888,2010,BONNEVILLE MORTGAGE COMPANY,"ARMONA PACIFIC ASSOCIATES, A CA LP",ARMONA FAMILY APARTMENTS,13845 LYN STREET, , ,ARMONA,CA,932020000,9/16/11 0:00,"$350,000",5668895,0.06,Y,N,N,3239,32790,20,FAMILY,0,4,12,4,0,0,451,374,416,0,NEW CONSTRUCTION
38.250793,-121.304642,2009,BONNEVILLE MORTGAGE COMPANY,"DOWNTOWN GALT PLACE ASSOCIATES, LP",GALT PLACE SENIOR APARTMENTS,400 D ST., , ,GALT,CA,956320000,3/14/12 0:00,"$2,875,297",19643658,0.15,N,N,N,19472,43816,81,SENIOR,64,17,0,0,0,641,641,0,0,0,NEW CONSTRUCTION
36.678303,-121.651489,2010,BONNEVILLE MORTGAGE COMPANY,"LA GLORIA, LP",LA GLORIA SENIOR APARTMENTS,539 E. MARKET ST., , ,SALINAS,CA,939050000,11/3/11 0:00,"$646,924",5193586,0.12,Y,N,N,151060,48305,23,SENIOR,23,0,0,0,0,364,0,0,0,0,NEW CONSTRUCTION
35.497679,-119.27055,2009,BONNEVILLE MORTGAGE COMPANY,KERN 2008 COMMUNITY PARTNERS L.P.,HUDSON PARK I APARTMENTS,431 E EUCLID AVE, , ,SHAFTER,CA,932630000,5/19/10 0:00,"$1,119,950",3975363,0.28,Y,N,N,12736,35446,42,FAMILY,8,30,4,0,0,548,548,548,0,0,REHAB/REPAIR
38.736782,-120.812447,2010,BONNEVILLE MORTGAGE COMPANY,HPD PLACERVILLE LP,PLACERVILLE APARTMENTS,2684 COLOMA COURT, , ,PLACERVILLE,CA,956670000,10/25/10 0:00,"$507,500",11009373,0.05,Y,N,N,9610,51484,84,FAMILY,34,44,6,0,0,543,584,627,0,0,REHAB/REPAIR
